date,title,description,sentiment,confidence
2025-07-13,"JPMorgan Lifts PT on Amazon.com (AMZN) Stock, Keeps Overweight","In This Article: Amazon.com, Inc. (NASDAQ:AMZN) is one of the Most Promising AI Stocks to Buy Now. JPMorgan increased the price target on the company’s stock to $255 from $240, while keeping an “Overweight” rating. Notably, the firm updated estimates and pric…",positive,0.9070468544960022
2025-07-13,"JPMorgan Lifts PT on Amazon.com (AMZN) Stock, Keeps Overweight","Amazon.com, Inc. (NASDAQ:AMZN) is one of the Most Promising AI Stocks to Buy Now. JPMorgan increased the price target on the company’s stock to $255 from...",positive,0.9203465580940247
2025-07-13,"Oracle CEO Tops Jeff Bezos, Dell With $1.8 Billion Stock Sale Last Quarter","Including the $706 million she disposed of in the first quarter, Safra Catz's $2.5 billion total makes her the top insider seller of the year so far.",neutral,0.8628638386726379
2025-07-13,’s AI Push Could Fuel AWS Growth—And Wall Street Is Finally Noticing,"In This Article: Amazon.com, Inc. (NASDAQ:AMZN) is one of the Trending AI Stocks on Wall Street. On July 10, Citizens JMP analyst Andrew Boone raised the price target on the stock to $285.00 (from $250.00) while maintaining a “Market Outperform” rating. Firm …",positive,0.880911648273468
2025-07-13,Amazon (AMZN)’s AI Push Could Fuel AWS Growth—And Wall Street Is Finally Noticing,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the Trending AI Stocks on Wall Street. On July 10, Citizens JMP analyst Andrew Boone raised the price target on the ...",positive,0.6261023879051208
2025-07-13,Influencers urged to steer clear of hot topics during US immigration crackdown,Avoid politics. That’s the advice lawyers are increasingly giving U.S.-based content creators who aren’t citizens as an immigration crackdown spreads across the country.,neutral,0.8494619131088257
2025-07-13,Shopify Stock is a Bargain - How to Make a 3.2% One-Month Yield with SHOP,"Shopify stock looks like a bargain as it's generating high free cash flow margins, which could lead to over 21% upside in SHOP stock. Shorting one-month out ...",neutral,0.7027625441551208
2025-07-13,"Comprehensive Money Management Services LLC Trims Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","Comprehensive Money Management Services LLC trimmed its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 3.2% in the 1st quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The institutional invest…",negative,0.8677878975868225
2025-07-13,"First Bancorp Inc ME Increases Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","First Bancorp Inc ME grew its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 2.9% during the first quarter, according to its most recent filing with the SEC. The firm owned 11,471 shares of the e-commerce giant’s stock after acquiring an additional 3…",positive,0.9462812542915344
2025-07-13,"Duncker Streett & Co. Inc. Has $11.64 Million Position in Amazon.com, Inc. (NASDAQ:AMZN)","Duncker Streett & Co. Inc. trimmed its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.6% in the 1st quarter, Holdings Channel.com reports. The firm owned 61,195 shares of the e-commerce giant’s stock after selling 388 shares during the quarter. Ama…",negative,0.7627673745155334
2025-07-13,"Cambridge Investment Research Advisors Inc. Reduces Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","Cambridge Investment Research Advisors Inc. reduced its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.1% during the 1st quarter, Holdings Channel reports. The fund owned 2,311,347 shares of the e-commerce giant’s stock after selling 48,442 shares during the pe…",negative,0.9381316304206848
2025-07-13,"Amazon.com, Inc. (NASDAQ:AMZN) is Jericho Financial LLP’s 6th Largest Position","Jericho Financial LLP lifted its position in Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% in the first quarter, according to its most recent Form 13F filing with the SEC. The firm owned 33,149 shares of the e-commerce giant’s stock after purchasing an additional 53…",positive,0.8855069875717163
2025-07-13,"Refined Wealth Management Cuts Stock Position in Amazon.com, Inc. (NASDAQ:AMZN)","Refined Wealth Management decreased its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 6.1% during the 1st quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 4,536 shares of the …",negative,0.9678183197975159
2025-07-13,"Madison Wealth Partners Inc Buys 375 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Madison Wealth Partners Inc lifted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.9% in the 1st quarter, according to the company in its most recent 13F filing with the SEC. The institutional investor owned 20,092 shares of the e-commerce giant’s …",positive,0.8910548686981201
2025-07-12,"”The Bargains Are Incredible,” Says Jim Cramer","In This Article: We recently published 14 Stocks Jim Cramer Discussed As He Talked About Record Bitcoin Price. Amazon.com, Inc. (NASDAQ:AMZN) is one of the stocks Jim Cramer recently discussed. Amazon.com, Inc. (NASDAQ:AMZN) struggled at the start of the week…",negative,0.911919116973877
2025-07-12,"Amazon.com, Inc. (AMZN):”The Bargains Are Incredible,” Says Jim Cramer","We recently published 14 Stocks Jim Cramer Discussed As He Talked About Record Bitcoin Price. Amazon.com, Inc. (NASDAQ:AMZN) is one of the stocks Jim Cramer ...",neutral,0.8838531970977783
2025-07-12,Considers Additional Investment in Anthropic,"In This Article: Amazon.com, Inc. (NASDAQ:AMZN) is one of the top e-commerce stocks with long-term potential. On July 10, Amazon was reportedly in talks to expand its $8 billion investment in AI firm Anthropic, according to the Financial Times. This potential…",positive,0.7996214628219604
2025-07-12,Amazon (AMZN) Considers Additional Investment in Anthropic,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the top e-commerce stocks with long-term potential. On July 10, Amazon was reportedly in talks to expand its $8...",positive,0.8518003225326538
2025-07-12,GEEKOM Mini IT15 review: Intel Core Ultra 9 285H power in a Mini PC for under $900,"GEEKOM has launched its new IT Series packed with a top of the line Intel Series 2 mobile CPU, 32GB of DDR5 and a 2TB SSD, and we take a look. Read more...",neutral,0.8367301225662231
2025-07-12,Five Themes for Investors to Watch as Earnings Season Kicks Off,"In just three months, US stocks have swung from a dramatic April selloff to new heights. Now, traders are about to see if Corporate America’s report cards justify the optimism priced into equity markets.",positive,0.48824694752693176
2025-07-12,Five Themes for Investors to Watch as Earnings Season Kicks Off,"(Bloomberg) -- In just three months, US stocks have swung from a dramatic April selloff to new heights. Now, traders are about to see if Corporate America’s ...",positive,0.6857858896255493
2025-07-12,Amazon Prime Day Fuels 30.3% Rise In US Online Spending,"Amazon.com Inc.’s Prime Day sale helped boost online spending across all retailers in the US by 30.3% to $24.1 billion, according to Adobe Inc., topping its estimate for 28.4% growth for the period ending July 11.",positive,0.951522171497345
2025-07-12,"Google strikes $2.4 bn deal with Windsurf, to hire CEO Varun Mohan, get AI licensing rights after OpenAI talks collapse",Alphabet Inc. has finalised a $2.4 billion deal to recruit executives from AI startup Windsurf after negotiations with OpenAI stalled. Windsurf CEO Varun Mohan and others will join Google's DeepMind team.,neutral,0.8124218583106995
