date,title,description,sentiment,confidence
2025-07-25,JD.com in talks to acquire MediaMarkt parent company Ceconomy for $2.58 billion,"JD.com is in advanced negotiations to acquire German electronics retailer Ceconomy for €2.2 billion ($2.58 billion), according to Bloomberg and Reuters. Ceconomy confirmed on Thursday that it is holding in-depth talks with JD, noting a potential offer of €4.6…",neutral,0.5726521015167236
2025-07-25,Ele.me exec Han Liu detained by police amid supply chain probe,"Han Liu, former CEO and current head of logistics at Alibaba’s food delivery arm Ele.me, was recently taken by police from the company’s Shanghai office over suspected misconduct involving supply chain kickbacks, according to Chinese media outlet Caixin. Ele.…",negative,0.8828101754188538
2025-07-25,Analysis-Chinese e-commerce leaders brush off regulatory risk to continue 'instant retail' price war,"SHANGHAI/BEIJING(Reuters) -China's largest e-commerce platforms show no signs of halting an ""instant retail"" price war unusual in its resilience to state...",positive,0.819130003452301
2025-07-25,Analysis-Chinese e-commerce leaders brush off regulatory risk to continue 'instant retail' price war,"SHANGHAI/BEIJING(Reuters) -China's largest e-commerce platforms show no signs of halting an ""instant retail"" price war unusual in its resilience to state...",positive,0.819130003452301
2025-07-25,Chinese ecommerce leaders brush off regulatory risk to continue 'instant retail' price war,"China’s top ecommerce platforms Alibaba, JD.com and Meituan are locked in a fierce instant retail price war, offering near-free deliveries within an hour. Despite state criticism and regulatory concern over deflation and waste, the firms see it as vital for l…",positive,0.5304707288742065
2025-07-25,Chinese e-commerce leaders brush off regulatory risk to continue instant retail price war,CHINA-E COMMERCE/INSTANT DELIVERY-PRICE WAR (ANALYSIS):ANALYSIS-Chinese e-commerce leaders brush off regulatory risk to continue 'ins,positive,0.5827872157096863
2025-07-25,JD.com in talks to acquire MediaMarkt parent company Ceconomy for $2.58 billion,"JD.com is in advanced negotiations to acquire German electronics retailer Ceconomy for €2.2 billion ($2.58 billion), according to Bloomberg and Reuters. Ceconomy confirmed on Thursday that it is holding in-depth talks with JD, noting a potential offer of €4.6…",neutral,0.5726521015167236
2025-07-25,Ele.me exec Han Liu detained by police amid supply chain probe,"Han Liu, former CEO and current head of logistics at Alibaba’s food delivery arm Ele.me, was recently taken by police from the company’s Shanghai office over suspected misconduct involving supply chain kickbacks, according to Chinese media outlet Caixin. Ele.…",negative,0.8828101754188538
2025-07-25,Analysis-Chinese e-commerce leaders brush off regulatory risk to continue 'instant retail' price war,"SHANGHAI/BEIJING(Reuters) -China's largest e-commerce platforms show no signs of halting an ""instant retail"" price war unusual in its resilience to state...",positive,0.819130003452301
2025-07-25,Analysis-Chinese e-commerce leaders brush off regulatory risk to continue 'instant retail' price war,"SHANGHAI/BEIJING(Reuters) -China's largest e-commerce platforms show no signs of halting an ""instant retail"" price war unusual in its resilience to state...",positive,0.819130003452301
